date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
2022-11-27,311.4,311.4,316.7,316.7,306.3,306.3,307.6,307.6,310095.845,310095.845
2022-11-26,300.8,300.8,317.8,317.8,299.9,299.9,311.4,311.4,569578.773,569578.773
2022-11-25,300.3,300.3,306.6,306.6,294.1,294.1,300.8,300.8,465733.483,465733.483
2022-11-24,298.9,298.9,304.1,304.1,293.9,293.9,300.2,300.2,550792.655,550792.655
2022-11-23,266.8,266.8,301.8,301.8,264.8,264.8,298.8,298.8,1224050.689,1224050.689
2022-11-22,254.0,254.0,267.8,267.8,252.0,252.0,266.7,266.7,357164.445,357164.445
2022-11-21,264.2,264.2,265.3,265.3,250.0,250.0,253.9,253.9,581026.19,581026.19
2022-11-20,272.6,272.6,273.8,273.8,261.8,261.8,264.2,264.2,306587.581,306587.581
2022-11-19,274.1,274.1,274.6,274.6,268.9,268.9,272.6,272.6,194104.28,194104.28
2022-11-18,268.0,268.0,274.8,274.8,267.7,267.7,274.1,274.1,277946.366,277946.366
2022-11-17,271.9,271.9,273.5,273.5,262.9,262.9,267.9,267.9,367805.83,367805.83
2022-11-16,277.0,277.0,280.2,280.2,268.8,268.8,271.8,271.8,402896.799,402896.799
2022-11-15,279.0,279.0,282.4,282.4,273.2,273.2,277.0,277.0,445565.664,445565.664
2022-11-14,276.4,276.4,292.0,292.0,268.0,268.0,279.0,279.0,818725.897,818725.897
2022-11-13,282.9,282.9,286.5,286.5,273.2,273.2,276.4,276.4,442278.921,442278.921
2022-11-12,290.4,290.4,294.5,294.5,271.6,271.6,282.8,282.8,545359.355,545359.355
2022-11-11,304.1,304.1,306.0,306.0,279.0,279.0,290.4,290.4,695145.641,695145.641
2022-11-10,267.1,267.1,313.0,313.0,263.2,263.2,304.0,304.0,1411238.91,1411238.91
2022-11-09,327.4,327.4,333.1,333.1,260.2,260.2,267.3,267.3,1901075.899,1901075.899
2022-11-08,337.0,337.0,398.3,398.3,298.0,298.0,327.4,327.4,3103916.384,3103916.384
2022-11-07,337.8,337.8,344.4,344.4,326.4,326.4,337.0,337.0,740465.512,740465.512
2022-11-06,349.1,349.1,356.0,356.0,337.7,337.7,337.9,337.9,390974.879,390974.879
2022-11-05,354.7,354.7,361.3,361.3,346.1,346.1,349.2,349.2,411760.064,411760.064
2022-11-04,329.6,329.6,358.9,358.9,328.3,328.3,354.6,354.6,751709.582,751709.582
2022-11-03,320.2,320.2,338.7,338.7,318.0,318.0,329.5,329.5,622354.86,622354.86
2022-11-02,323.8,323.8,330.0,330.0,315.3,315.3,320.2,320.2,561329.564,561329.564
2022-11-01,325.8,325.8,334.6,334.6,317.4,317.4,323.9,323.9,550045.706,550045.706
2022-10-31,313.6,313.6,337.9,337.9,306.5,306.5,325.7,325.7,1047801.477,1047801.477
2022-10-30,304.5,304.5,318.8,318.8,302.3,302.3,313.5,313.5,538624.403,538624.403
2022-10-29,297.9,297.9,308.4,308.4,295.6,295.6,304.4,304.4,553646.125,553646.125
2022-10-28,286.8,286.8,301.1,301.1,285.7,285.7,297.9,297.9,416648.243,416648.243
2022-10-27,290.3,290.3,293.3,293.3,284.7,284.7,286.7,286.7,315734.808,315734.808
2022-10-26,284.2,284.2,292.0,292.0,284.1,284.1,290.2,290.2,316408.936,316408.936
2022-10-25,274.2,274.2,289.9,289.9,272.0,272.0,284.2,284.2,387523.125,387523.125
2022-10-24,275.9,275.9,277.4,277.4,271.6,271.6,274.1,274.1,154182.094,154182.094
2022-10-23,270.5,270.5,276.8,276.8,268.7,268.7,276.0,276.0,134390.843,134390.843
2022-10-22,270.1,270.1,271.1,271.1,268.4,268.4,270.4,270.4,84044.883,84044.883
2022-10-21,269.0,269.0,271.2,271.2,263.4,263.4,270.1,270.1,195432.212,195432.212
2022-10-20,271.9,271.9,273.4,273.4,267.3,267.3,269.0,269.0,166135.496,166135.496
2022-10-19,273.2,273.2,273.9,273.9,270.3,270.3,272.0,272.0,153657.96,153657.96
2022-10-18,275.7,275.7,276.0,276.0,270.1,270.1,273.1,273.1,195691.117,195691.117
2022-10-17,272.4,272.4,275.9,275.9,269.8,269.8,275.6,275.6,187187.58,187187.58
2022-10-16,268.2,268.2,273.9,273.9,267.9,267.9,272.5,272.5,185597.074,185597.074
2022-10-15,269.4,269.4,271.4,271.4,267.4,267.4,268.2,268.2,144084.716,144084.716
2022-10-14,271.6,271.6,276.8,276.8,267.6,267.6,269.4,269.4,298386.918,298386.918
2022-10-13,270.9,270.9,273.7,273.7,256.8,256.8,271.6,271.6,540797.212,540797.212
2022-10-12,271.3,271.3,272.9,272.9,269.2,269.2,270.9,270.9,167816.904,167816.904
2022-10-11,271.5,271.5,274.0,274.0,267.2,267.2,271.4,271.4,222137.683,222137.683
2022-10-10,278.2,278.2,279.2,279.2,271.3,271.3,271.5,271.5,216924.869,216924.869
2022-10-09,276.3,276.3,279.4,279.4,275.1,275.1,278.2,278.2,171008.247,171008.247
2022-10-08,282.2,282.2,282.7,282.7,275.4,275.4,276.4,276.4,183653.119,183653.119
2022-10-07,286.9,286.9,287.0,287.0,279.1,279.1,282.3,282.3,354485.961,354485.961
2022-10-06,294.2,294.2,298.1,298.1,278.6,278.6,287.0,287.0,450036.833,450036.833
2022-10-05,296.3,296.3,296.4,296.4,289.2,289.2,294.2,294.2,221018.685,221018.685
2022-10-04,287.0,287.0,298.2,298.2,286.3,286.3,296.2,296.2,321841.165,321841.165
2022-10-03,284.7,284.7,289.1,289.1,283.1,283.1,286.9,286.9,275974.883,275974.883
2022-10-02,282.9,282.9,287.9,287.9,279.4,279.4,284.7,284.7,200690.251,200690.251
2022-10-01,284.9,284.9,285.4,285.4,277.7,277.7,282.9,282.9,196754.497,196754.497
2022-09-30,284.2,284.2,289.8,289.8,280.5,280.5,284.8,284.8,391981.587,391981.587
2022-09-29,281.6,281.6,285.6,285.6,277.1,277.1,284.1,284.1,301167.344,301167.344
2022-09-28,272.3,272.3,283.7,283.7,266.3,266.3,281.6,281.6,357981.397,357981.397
2022-09-27,276.1,276.1,286.6,286.6,269.2,269.2,272.3,272.3,406749.835,406749.835
2022-09-26,274.3,274.3,276.9,276.9,270.8,270.8,276.1,276.1,267919.665,267919.665
2022-09-25,274.4,274.4,280.0,280.0,270.9,270.9,274.3,274.3,220895.598,220895.598
2022-09-24,276.7,276.7,285.0,285.0,274.2,274.2,274.4,274.4,324988.432,324988.432
2022-09-23,275.4,275.4,277.9,277.9,268.3,268.3,276.7,276.7,363390.805,363390.805
2022-09-22,264.0,264.0,276.7,276.7,263.5,263.5,275.3,275.3,339390.821,339390.821
2022-09-21,266.3,266.3,276.4,276.4,260.3,260.3,264.0,264.0,535775.821,535775.821
2022-09-20,272.0,272.0,273.7,273.7,265.2,265.2,266.3,266.3,335455.454,335455.454
2022-09-19,266.3,266.3,273.0,273.0,256.7,256.7,271.9,271.9,508029.19,508029.19
2022-09-18,279.1,279.1,280.3,280.3,263.1,263.1,266.2,266.2,327883.908,327883.908
2022-09-17,274.9,274.9,279.9,279.9,274.7,274.7,279.1,279.1,189707.951,189707.951
2022-09-16,271.1,271.1,276.6,276.6,268.5,268.5,274.9,274.9,311737.818,311737.818
2022-09-15,279.4,279.4,280.5,280.5,266.3,266.3,271.1,271.1,520635.261,520635.261
2022-09-14,277.5,277.5,282.8,282.8,273.3,273.3,279.3,279.3,424974.985,424974.985
2022-09-13,294.1,294.1,298.6,298.6,275.4,275.4,277.4,277.4,578322.33,578322.33
2022-09-12,295.3,295.3,300.0,300.0,290.8,290.8,294.1,294.1,408686.168,408686.168
2022-09-11,296.7,296.7,298.1,298.1,289.7,289.7,295.3,295.3,261093.945,261093.945
2022-09-10,293.4,293.4,298.6,298.6,290.3,290.3,296.7,296.7,328332.542,328332.542
2022-09-09,280.6,280.6,295.9,295.9,280.0,280.0,293.4,293.4,541869.409,541869.409
2022-09-08,279.0,279.0,282.9,282.9,275.4,275.4,280.5,280.5,385559.749,385559.749
2022-09-07,262.5,262.5,280.4,280.4,258.6,258.6,278.9,278.9,431827.218,431827.218
2022-09-06,276.9,276.9,286.3,286.3,261.0,261.0,262.5,262.5,640922.531,640922.531
2022-09-05,279.1,279.1,282.0,282.0,273.4,273.4,276.9,276.9,258958.149,258958.149
2022-09-04,277.8,277.8,280.6,280.6,275.0,275.0,279.1,279.1,193440.808,193440.808
2022-09-03,277.4,277.4,278.8,278.8,274.2,274.2,277.8,277.8,148504.883,148504.883
2022-09-02,278.3,278.3,283.4,283.4,273.7,273.7,277.5,277.5,321409.948,321409.948
2022-09-01,279.3,279.3,280.3,280.3,270.7,270.7,278.3,278.3,415193.212,415193.212
2022-08-31,281.7,281.7,290.0,290.0,277.7,277.7,279.2,279.2,388909.545,388909.545
2022-08-30,285.9,285.9,292.0,292.0,276.1,276.1,281.6,281.6,436765.765,436765.765
2022-08-29,276.5,276.5,286.7,286.7,272.3,272.3,285.9,285.9,481690.832,481690.832
2022-08-28,277.9,277.9,284.1,284.1,275.6,275.6,276.5,276.5,312819.026,312819.026
2022-08-27,279.6,279.6,284.8,284.8,273.3,273.3,277.9,277.9,412732.716,412732.716
2022-08-26,301.2,301.2,302.3,302.3,277.2,277.2,279.6,279.6,594770.355,594770.355
2022-08-25,296.4,296.4,307.5,307.5,296.0,296.0,301.2,301.2,398617.06,398617.06
2022-08-24,299.3,299.3,300.5,300.5,294.3,294.3,296.4,296.4,344126.265,344126.265
2022-08-23,300.0,300.0,301.7,301.7,293.8,293.8,299.3,299.3,403374.952,403374.952
2022-08-22,301.9,301.9,304.9,304.9,288.8,288.8,300.0,300.0,638895.985,638895.985
2022-08-21,283.8,283.8,304.2,304.2,283.4,283.4,301.9,301.9,528156.209,528156.209
2022-08-20,279.0,279.0,289.4,289.4,277.0,277.0,283.7,283.7,513021.106,513021.106
2022-08-19,298.1,298.1,298.2,298.2,276.2,276.2,279.1,279.1,870296.511,870296.511
2022-08-18,306.8,306.8,311.0,311.0,295.8,295.8,298.1,298.1,409051.886,409051.886
2022-08-17,316.0,316.0,324.0,324.0,304.2,304.2,306.9,306.9,504236.732,504236.732
2022-08-16,319.4,319.4,322.4,322.4,312.0,312.0,316.1,316.1,370975.919,370975.919
2022-08-15,317.6,317.6,327.4,327.4,313.6,313.6,319.5,319.5,455916.278,455916.278
2022-08-14,324.3,324.3,331.0,331.0,315.8,315.8,317.6,317.6,378353.918,378353.918
2022-08-13,327.9,327.9,333.0,333.0,322.8,322.8,324.3,324.3,405066.252,405066.252
2022-08-12,323.5,323.5,328.1,328.1,317.7,317.7,327.9,327.9,384848.843,384848.843
2022-08-11,328.8,328.8,334.7,334.7,322.0,322.0,323.6,323.6,549578.328,549578.328
2022-08-10,324.5,324.5,336.8,336.8,313.6,313.6,328.8,328.8,831222.11,831222.11
2022-08-09,324.9,324.9,328.3,328.3,312.4,312.4,324.4,324.4,500589.395,500589.395
2022-08-08,322.7,322.7,334.0,334.0,320.8,320.8,324.9,324.9,580206.607,580206.607
2022-08-07,315.3,315.3,325.9,325.9,308.2,308.2,322.8,322.8,415090.183,415090.183
2022-08-06,315.9,315.9,322.9,322.9,312.6,312.6,315.2,315.2,394288.536,394288.536
2022-08-05,311.9,311.9,321.5,321.5,308.1,308.1,315.9,315.9,641807.573,641807.573
2022-08-04,297.6,297.6,313.4,313.4,297.2,297.2,311.8,311.8,808604.152,808604.152
2022-08-03,283.8,283.8,305.7,305.7,278.2,278.2,297.5,297.5,685924.62,685924.62
2022-08-02,283.3,283.3,291.1,291.1,274.2,274.2,283.8,283.8,627814.081,627814.081
2022-08-01,283.5,283.5,290.5,290.5,277.9,277.9,283.2,283.2,493847.804,493847.804
2022-07-31,287.8,287.8,297.1,297.1,282.1,282.1,283.4,283.4,564727.273,564727.273
2022-07-30,293.6,293.6,300.2,300.2,285.1,285.1,287.8,287.8,683111.103,683111.103
2022-07-29,277.2,277.2,302.0,302.0,274.8,274.8,293.6,293.6,1077799.221,1077799.221
2022-07-28,271.6,271.6,280.8,280.8,263.6,263.6,277.2,277.2,669832.4,669832.4
2022-07-27,249.5,249.5,272.0,272.0,247.5,247.5,271.6,271.6,656773.695,656773.695
2022-07-26,244.7,244.7,249.6,249.6,239.6,239.6,249.4,249.4,365533.647,365533.647
2022-07-25,261.4,261.4,262.7,262.7,243.8,243.8,244.6,244.6,458768.533,458768.533
2022-07-24,259.2,259.2,266.2,266.2,257.1,257.1,261.4,261.4,333902.611,333902.611
2022-07-23,262.5,262.5,272.6,272.6,252.7,252.7,259.2,259.2,488326.247,488326.247
2022-07-22,265.6,265.6,271.4,271.4,261.1,261.1,262.4,262.4,508542.317,508542.317
2022-07-21,258.3,258.3,266.0,266.0,250.7,250.7,265.6,265.6,545140.272,545140.272
2022-07-20,268.6,268.6,272.0,272.0,256.4,256.4,258.2,258.2,771496.808,771496.808
2022-07-19,264.1,264.1,274.8,274.8,255.8,255.8,268.6,268.6,946386.94,946386.94
2022-07-18,247.8,247.8,265.6,265.6,247.6,247.6,264.1,264.1,747067.029,747067.029
2022-07-17,249.8,249.8,256.1,256.1,246.4,246.4,247.8,247.8,436448.547,436448.547
2022-07-16,238.6,238.6,251.5,251.5,233.9,233.9,249.8,249.8,423399.994,423399.994
2022-07-15,238.6,238.6,242.7,242.7,235.4,235.4,238.5,238.5,446513.822,446513.822
2022-07-14,230.5,230.5,240.0,240.0,227.1,227.1,238.5,238.5,577524.874,577524.874
2022-07-13,220.6,220.6,231.3,231.3,216.4,216.4,230.5,230.5,714589.61,714589.61
2022-07-12,225.7,225.7,228.3,228.3,220.2,220.2,220.6,220.6,410220.066,410220.066
2022-07-11,234.7,234.7,235.0,235.0,225.1,225.1,225.6,225.6,419335.067,419335.067
2022-07-10,243.3,243.3,243.5,243.5,231.7,231.7,234.7,234.7,396712.237,396712.237
2022-07-09,240.7,240.7,245.0,245.0,240.4,240.4,243.3,243.3,267778.165,267778.165
2022-07-08,241.4,241.4,247.7,247.7,237.0,237.0,240.7,240.7,643936.034,643936.034
2022-07-07,238.6,238.6,243.8,243.8,230.0,230.0,241.4,241.4,488193.225,488193.225
2022-07-06,230.8,230.8,240.0,240.0,229.0,229.0,238.6,238.6,644951.713,644951.713
2022-07-05,231.6,231.6,236.6,236.6,222.9,222.9,230.8,230.8,684927.621,684927.621
2022-07-04,219.2,219.2,232.2,232.2,214.8,214.8,231.5,231.5,514662.946,514662.946
2022-07-03,218.4,218.4,220.1,220.1,213.9,213.9,219.2,219.2,361103.065,361103.065
2022-07-02,216.9,216.9,219.7,219.7,213.8,213.8,218.3,218.3,342712.099,342712.099
2022-07-01,219.6,219.6,226.8,226.8,213.5,213.5,216.9,216.9,816261.885,816261.885
2022-06-30,219.7,219.7,220.3,220.3,205.4,205.4,219.6,219.6,791526.898,791526.898
2022-06-29,227.0,227.0,229.8,229.8,215.4,215.4,219.7,219.7,711780.691,711780.691
2022-06-28,233.9,233.9,242.8,242.8,225.9,225.9,226.9,226.9,632626.779,632626.779
2022-06-27,234.0,234.0,241.0,241.0,230.0,230.0,233.8,233.8,483616.798,483616.798
2022-06-26,239.7,239.7,245.2,245.2,233.2,233.2,233.9,233.9,456762.547,456762.547
2022-06-25,240.3,240.3,242.1,242.1,229.7,229.7,239.7,239.7,490948.31,490948.31
2022-06-24,229.0,229.0,243.3,243.3,228.3,228.3,240.2,240.2,707275.387,707275.387
2022-06-23,214.4,214.4,231.7,231.7,214.0,214.0,228.9,228.9,783796.952,783796.952
2022-06-22,220.2,220.2,221.0,221.0,211.2,211.2,214.4,214.4,690466.465,690466.465
2022-06-21,216.5,216.5,228.4,228.4,213.1,213.1,220.1,220.1,829003.565,829003.565
2022-06-20,215.1,215.1,219.8,219.8,204.8,204.8,216.5,216.5,880400.844,880400.844
2022-06-19,197.0,197.0,217.0,217.0,189.7,189.7,215.1,215.1,1102166.171,1102166.171
2022-06-18,215.8,215.8,219.0,219.0,183.4,183.4,197.0,197.0,1404690.4959,1404690.4959
2022-06-17,210.3,210.3,222.1,222.1,207.7,207.7,215.8,215.8,690834.308,690834.308
2022-06-16,233.6,233.6,237.2,237.2,207.7,207.7,210.2,210.2,975592.873,975592.873
2022-06-15,223.1,223.1,234.7,234.7,198.4,198.4,233.6,233.6,2105397.5515,2105397.5515
2022-06-14,222.9,222.9,231.4,231.4,204.1,204.1,223.0,223.0,1922025.0844,1922025.0844
2022-06-13,254.8,254.8,257.8,257.8,213.2,213.2,223.0,223.0,2377589.4089,2377589.4089
2022-06-12,269.9,269.9,272.0,272.0,251.1,251.1,254.8,254.8,827755.035,827755.035
2022-06-11,286.4,286.4,290.6,290.6,265.2,265.2,269.9,269.9,584351.456,584351.456
2022-06-10,289.9,289.9,298.9,298.9,283.2,283.2,286.4,286.4,817523.364,817523.364
2022-06-09,288.5,288.5,293.4,293.4,286.3,286.3,289.9,289.9,335495.073,335495.073
2022-06-08,290.3,290.3,294.6,294.6,283.9,283.9,288.5,288.5,509510.455,509510.455
2022-06-07,295.1,295.1,295.9,295.9,273.5,273.5,290.3,290.3,969784.619,969784.619
2022-06-06,299.1,299.1,312.3,312.3,288.0,288.0,295.1,295.1,758590.86,758590.86
2022-06-05,301.4,301.4,302.5,302.5,295.0,295.0,299.1,299.1,269695.901,269695.901
2022-06-04,298.6,298.6,302.9,302.9,294.8,294.8,301.3,301.3,293533.108,293533.108
2022-06-03,308.4,308.4,310.3,310.3,293.3,293.3,298.6,298.6,468996.677,468996.677
2022-06-02,300.5,300.5,309.2,309.2,298.2,298.2,308.3,308.3,477670.4,477670.4
2022-06-01,321.0,321.0,324.5,324.5,297.6,297.6,300.4,300.4,817984.609,817984.609
2022-05-31,321.8,321.8,324.8,324.8,313.5,313.5,320.9,320.9,701746.39,701746.39
2022-05-30,305.9,305.9,324.0,324.0,303.9,303.9,321.8,321.8,1006928.231,1006928.231
2022-05-29,307.6,307.6,308.2,308.2,298.6,298.6,305.8,305.8,519507.747,519507.747
2022-05-28,301.5,301.5,310.5,310.5,296.9,296.9,307.5,307.5,601654.504,601654.504
2022-05-27,303.0,303.0,309.8,309.8,290.6,290.6,301.6,301.6,1460549.008,1460549.008
2022-05-26,325.7,325.7,331.8,331.8,296.7,296.7,303.0,303.0,1539437.598,1539437.598
2022-05-25,328.3,328.3,337.9,337.9,324.0,324.0,325.7,325.7,1057736.755,1057736.755
2022-05-24,317.1,317.1,330.4,330.4,312.1,312.1,328.3,328.3,1087140.698,1087140.698
2022-05-23,319.3,319.3,337.0,337.0,315.3,315.3,317.2,317.2,1016212.871,1016212.871
2022-05-22,312.5,312.5,323.7,323.7,311.5,311.5,319.4,319.4,640675.573,640675.573
2022-05-21,302.3,302.3,314.2,314.2,299.3,299.3,312.4,312.4,470778.483,470778.483
2022-05-20,307.1,307.1,316.1,316.1,294.1,294.1,302.2,302.2,918118.177,918118.177
2022-05-19,287.8,287.8,308.9,308.9,286.8,286.8,307.1,307.1,685238.844,685238.844
2022-05-18,306.2,306.2,308.6,308.6,286.8,286.8,287.7,287.7,731091.091,731091.091
2022-05-17,297.3,297.3,310.7,310.7,295.8,295.8,306.2,306.2,702265.607,702265.607
2022-05-16,312.4,312.4,312.5,312.5,290.3,290.3,297.2,297.2,967622.834,967622.834
2022-05-15,296.9,296.9,312.6,312.6,285.7,285.7,312.4,312.4,774709.231,774709.231
2022-05-14,290.7,290.7,299.5,299.5,272.1,272.1,296.9,296.9,1092874.023,1092874.023
2022-05-13,269.0,269.0,313.5,313.5,265.4,265.4,290.6,290.6,1912387.361,1912387.361
2022-05-12,271.4,271.4,285.0,285.0,218.8,218.8,269.0,269.0,4499625.6033,4499625.6033
2022-05-11,319.1,319.1,323.0,323.0,260.8,260.8,271.5,271.5,3387753.9826,3387753.9826
2022-05-10,296.1,296.1,332.8,332.8,289.0,289.0,319.1,319.1,2160654.1754,2160654.1754
2022-05-09,355.9,355.9,359.3,359.3,295.4,295.4,296.1,296.1,2137566.8702,2137566.8702
2022-05-08,365.5,365.5,367.0,367.0,349.5,349.5,355.9,355.9,785184.087,785184.087
2022-05-07,379.1,379.1,380.6,380.6,360.1,360.1,365.5,365.5,554852.531,554852.531
2022-05-06,378.5,378.5,383.3,383.3,370.6,370.6,379.1,379.1,702441.419,702441.419
2022-05-05,402.6,402.6,413.6,413.6,370.7,370.7,378.4,378.4,1224114.512,1224114.512
2022-05-04,383.9,383.9,403.1,403.1,382.7,382.7,402.6,402.6,599066.682,599066.682
2022-05-03,389.5,389.5,392.3,392.3,379.8,379.8,383.9,383.9,388317.42,388317.42
2022-05-02,389.9,389.9,392.6,392.6,382.1,382.1,389.5,389.5,454918.112,454918.112
2022-05-01,377.1,377.1,391.4,391.4,375.5,375.5,389.9,389.9,564144.673,564144.673
2022-04-30,393.0,393.0,399.9,399.9,376.3,376.3,377.1,377.1,574905.822,574905.822
2022-04-29,407.2,407.2,410.7,410.7,389.7,389.7,393.0,393.0,694888.526,694888.526
2022-04-28,391.4,391.4,408.6,408.6,388.5,388.5,407.1,407.1,946336.334,946336.334
2022-04-27,386.0,386.0,394.8,394.8,383.3,383.3,391.3,391.3,567371.495,567371.495
2022-04-26,404.4,404.4,407.5,407.5,380.8,380.8,385.9,385.9,629808.812,629808.812
2022-04-25,398.8,398.8,405.7,405.7,382.3,382.3,404.3,404.3,849798.678,849798.678
2022-04-24,401.2,401.2,405.5,405.5,397.1,397.1,398.8,398.8,322889.805,322889.805
2022-04-23,406.6,406.6,408.1,408.1,397.3,397.3,401.1,401.1,339347.45,339347.45
2022-04-22,404.9,404.9,413.9,413.9,403.3,403.3,406.6,406.6,563521.049,563521.049
2022-04-21,418.4,418.4,426.0,426.0,401.2,401.2,404.9,404.9,771718.154,771718.154
2022-04-20,422.3,422.3,431.4,431.4,414.9,414.9,418.4,418.4,677255.09,677255.09
2022-04-19,416.9,416.9,424.7,424.7,414.6,414.6,422.3,422.3,567586.931,567586.931
2022-04-18,406.7,406.7,418.0,418.0,396.2,396.2,416.8,416.8,628747.772,628747.772
2022-04-17,417.3,417.3,418.2,418.2,405.5,405.5,406.6,406.6,302390.726,302390.726
2022-04-16,417.3,417.3,419.0,419.0,411.6,411.6,417.3,417.3,237289.02,237289.02
2022-04-15,414.7,414.7,420.0,420.0,412.5,412.5,417.3,417.3,331730.773,331730.773
2022-04-14,423.4,423.4,426.9,426.9,411.3,411.3,414.7,414.7,464220.208,464220.208
2022-04-13,413.7,413.7,424.6,424.6,410.3,410.3,423.4,423.4,630077.277,630077.277
2022-04-12,394.6,394.6,417.1,417.1,392.4,392.4,413.6,413.6,729790.918,729790.918
2022-04-11,418.1,418.1,419.7,419.7,391.2,391.2,394.6,394.6,856354.224,856354.224
2022-04-10,426.6,426.6,429.5,429.5,417.0,417.0,418.1,418.1,386650.883,386650.883
2022-04-09,421.5,421.5,428.2,428.2,419.6,419.6,426.6,426.6,356426.659,356426.659
2022-04-08,436.1,436.1,442.0,442.0,418.4,418.4,421.5,421.5,684600.074,684600.074
2022-04-07,420.1,420.1,450.0,450.0,416.2,416.2,436.0,436.0,717661.036,717661.036
2022-04-06,444.7,444.7,448.6,448.6,418.3,418.3,420.1,420.1,928930.806,928930.806
2022-04-05,447.6,447.6,460.0,460.0,444.1,444.1,444.7,444.7,761168.725,761168.725
2022-04-04,450.4,450.4,450.5,450.5,433.4,433.4,447.6,447.6,736637.271,736637.271
2022-04-03,437.3,437.3,455.7,455.7,432.2,432.2,450.4,450.4,676230.892,676230.892
2022-04-02,447.8,447.8,454.2,454.2,435.7,435.7,437.2,437.2,827864.885,827864.885
2022-04-01,428.9,428.9,448.2,448.2,412.8,412.8,447.7,447.7,971822.655,971822.655
2022-03-31,442.1,442.1,452.3,452.3,423.9,423.9,428.9,428.9,957924.695,957924.695
2022-03-30,434.2,434.2,449.3,449.3,425.5,425.5,442.1,442.1,768982.427,768982.427
2022-03-29,430.2,430.2,441.6,441.6,429.4,429.4,434.2,434.2,629773.894,629773.894
2022-03-28,430.6,430.6,441.0,441.0,427.6,427.6,430.2,430.2,719102.183,719102.183
2022-03-27,415.9,415.9,431.6,431.6,411.7,411.7,430.5,430.5,490998.1,490998.1
2022-03-26,410.3,410.3,416.4,416.4,407.5,407.5,415.8,415.8,280157.687,280157.687
2022-03-25,414.2,414.2,421.5,421.5,405.5,405.5,410.3,410.3,609691.876,609691.876
2022-03-24,408.4,408.4,416.6,416.6,405.0,405.0,414.2,414.2,598366.115,598366.115
2022-03-23,404.3,404.3,411.7,411.7,397.9,397.9,408.4,408.4,535891.79,535891.79
2022-03-22,396.0,396.0,410.0,410.0,394.8,394.8,404.3,404.3,609034.607,609034.607
2022-03-21,390.8,390.8,399.5,399.5,384.8,384.8,396.0,396.0,541479.78,541479.78
2022-03-20,399.9,399.9,400.8,400.8,386.2,386.2,390.8,390.8,398984.429,398984.429
2022-03-19,397.2,397.2,406.4,406.4,394.9,394.9,399.9,399.9,459996.613,459996.613
2022-03-18,391.9,391.9,400.0,400.0,384.0,384.0,397.2,397.2,553763.586,553763.586
2022-03-17,385.3,385.3,393.5,393.5,381.7,381.7,391.8,391.8,569457.408,569457.408
2022-03-16,371.7,371.7,386.6,386.6,367.8,367.8,385.4,385.4,668878.615,668878.615
2022-03-15,373.4,373.4,374.7,374.7,361.7,361.7,371.7,371.7,440890.823,440890.823
2022-03-14,361.4,361.4,373.9,373.9,359.5,359.5,373.4,373.4,467814.984,467814.984
2022-03-13,372.4,372.4,377.2,377.2,360.1,360.1,361.4,361.4,424762.642,424762.642
2022-03-12,371.9,371.9,379.2,379.2,371.1,371.1,372.4,372.4,402475.646,402475.646
2022-03-11,372.1,372.1,380.0,380.0,364.7,364.7,371.9,371.9,510174.586,510174.586
2022-03-10,393.2,393.2,394.5,394.5,363.0,363.0,372.0,372.0,791332.984,791332.984
2022-03-09,381.4,381.4,402.7,402.7,381.0,381.0,393.2,393.2,1012850.747,1012850.747
2022-03-08,380.6,380.6,388.7,388.7,375.3,375.3,381.4,381.4,647492.047,647492.047
2022-03-07,375.0,375.0,385.9,385.9,362.8,362.8,380.6,380.6,949294.91,949294.91
2022-03-06,384.8,384.8,387.3,387.3,371.6,371.6,375.0,375.0,489079.158,489079.158
2022-03-05,374.1,374.1,387.3,387.3,367.2,367.2,384.7,384.7,453970.242,453970.242
2022-03-04,402.6,402.6,403.5,403.5,372.0,372.0,374.2,374.2,756176.61,756176.61
2022-03-03,409.3,409.3,413.2,413.2,397.4,397.4,402.6,402.6,577002.325,577002.325
2022-03-02,408.7,408.7,415.7,415.7,403.8,403.8,409.3,409.3,788499.443,788499.443
2022-03-01,395.7,395.7,424.9,424.9,390.4,390.4,408.7,408.7,1403695.832,1403695.832
2022-02-28,360.1,360.1,397.2,397.2,355.8,355.8,395.6,395.6,773064.48,773064.48
2022-02-27,373.7,373.7,381.2,381.2,358.1,358.1,360.1,360.1,677364.949,677364.949
2022-02-26,375.0,375.0,386.1,386.1,370.5,370.5,373.7,373.7,548687.941,548687.941
2022-02-25,361.2,361.2,377.2,377.2,356.8,356.8,375.0,375.0,783242.16,783242.16
2022-02-24,365.6,365.6,371.3,371.3,323.5,323.5,361.2,361.2,1949035.935,1949035.935
2022-02-23,374.3,374.3,384.2,384.2,365.3,365.3,365.6,365.6,698692.661,698692.661
2022-02-22,356.7,356.7,375.4,375.4,348.7,348.7,374.3,374.3,940456.822,940456.822
2022-02-21,380.7,380.7,393.7,393.7,355.0,355.0,356.6,356.6,1219652.481,1219652.481
2022-02-20,399.8,399.8,400.0,400.0,375.0,375.0,380.6,380.6,624148.525,624148.525
2022-02-19,399.2,399.2,406.4,406.4,393.0,393.0,399.8,399.8,410279.304,410279.304
